TagID,TagName,productname,productid,EanCode
3862,fruktsallad,"Frutti Fruktsallad 8M 4x100g Nestle",4414,3033710027743
14727,brunch,"Snabbkaffe Espresso 95g Nescafe",4416,7613035046573
17131,kevinwalker,"Snabbkaffe Espresso 95g Nescafe",4416,7613035046573
17131,kevinwalker,"Snabbkaffe Espresso Sticks 25x1,8g Nescafe",4418,7613035263864
69,barn,"Frutti Äpple Mango 4M Ekologisk 4x100g Nestle",4419,3033710646647
70,barnmat,"Frutti Äpple Mango 4M Ekologisk 4x100g Nestle",4419,3033710646647
12426,dijonsenap,"Dijonsenap 215g Grey Poupon",4421,3036810100576
94288,arvid_nordquist_smaksattare,"Dijonsenap 215g Grey Poupon",4421,3036810100576
91,"dijon senap","Dijonsenap Original 215g Maille",4422,3036810201280
200,"Mörk block choklad","Choklad 70% 100g Lindt Excellence",4437,3046920028004
76,godis,"Choklad 70% 100g Lindt Excellence",4437,3046920028004
200,"Mörk block choklad","Choklad 85% 100g Lindt Excellence",4438,3046920028363
76,godis,"Choklad 85% 100g Lindt Excellence",4438,3046920028363
76,godis,"Intense Orange 100g Lindt Excellence",4439,3046920028370
85,chokladkaka,"Intense Orange 100g Lindt Excellence",4439,3046920028370
76,godis,"Choklad 70% 35g Lindt Excellence",4440,3046920028585
85,chokladkaka,"Choklad 70% 35g Lindt Excellence",4440,3046920028585
76,godis,"Intense Mint 100g Lindt Excellence",4442,3046920028752
85,chokladkaka,"Intense Mint 100g Lindt Excellence",4442,3046920028752
126,Halstabletter,"Raspberry 100g Lindt Excellence",4447,3046920029544
76,godis,"Mint 35g Lindt Excellence",4448,3046920029568
85,chokladkaka,"Mint 35g Lindt Excellence",4448,3046920029568
76,godis,"Orange 35g Lindt Excellence",4449,3046920029575
85,chokladkaka,"Orange 35g Lindt Excellence",4449,3046920029575
76,godis,"Choklad 85% 35g Lindt Excellence",4450,3046920029582
85,chokladkaka,"Choklad 85% 35g Lindt Excellence",4450,3046920029582
76,godis,"Mjölkchoklad 150g Lindt",4451,3046920041355
85,chokladkaka,"Mjölkchoklad 150g Lindt",4451,3046920041355
76,godis,"Choklad 60% 150g Lindt",4452,3046920043014
85,chokladkaka,"Choklad 60% 150g Lindt",4452,3046920043014
76,godis,"Choklad Apelsin 150g Lindt",4453,3046920043021
85,chokladkaka,"Choklad Apelsin 150g Lindt",4453,3046920043021
76,godis,"Vit choklad med Vanilj 100g Lindt",4455,3046920084000
85,chokladkaka,"Vit choklad med Vanilj 100g Lindt",4455,3046920084000
13402,matpåjobbet,"Jucie Ruby Breakfast 1L Tropicana",4461,3051800800830
142,jucie,"Juice Apelsin Smooth style 1L Tropicana",4462,3051800806191
13402,matpåjobbet,"Juice Apelsin Smooth style 1L Tropicana",4462,3051800806191
142,jucie,"Sanguinello 1L Tropicana",4463,3051800806238
103252,student_flyttkit,"Förbehandling fläckborttagning 750ml Vanish",4466,5701092110176
155,Kattmat,"Kattmat Lamm Sås 400g Whiskas",4470,5900951250491
155,Kattmat,"Gelé Anka/Kyckling 400g Whiskas",4474,5900951017506
4773,"baby bell","Mini Babybel Original 120g ",4499,3073780902366
4774,"baby bel","Mini Babybel Original 120g ",4499,3073780902366
134,ost,"Mini Babybel light i nät 120 g La Vache Qui",4500,3073780902441
104,Engångshyvlar,"Rakhyvel engång 10-pack Bic",4513,3086125705119
104,Engångshyvlar,"Engångshyvlar Soleil Lady 4-p Bic",4517,3086126636900
104,Engångshyvlar,"Comfort 3 advanced 4-pack Bic",4525,3086126727103
104,Engångshyvlar,"Comfort 3 pivot gr 4-pack Bic",4527,3086126749839
104,Engångshyvlar,"Engångshyvlar Twin Lady 10-p Bic",4537,3086127500941
325,The,"Iste persika 60cl Teisseire",4554,3092718586829
29,joghurt,"Yoghurt Petit Fil bär 6x60g Yoplait",4594,3176575714714
30,joughurt,"Yoghurt Petit Fil bär 6x60g Yoplait",4594,3176575714714
31,yoghourt,"Yoghurt Petit Fil bär 6x60g Yoplait",4594,3176575714714
32,youghurt,"Yoghurt Petit Fil bär 6x60g Yoplait",4594,3176575714714
33,yohurt,"Yoghurt Petit Fil bär 6x60g Yoplait",4594,3176575714714
34,yoghurt,"Yoghurt Petit Fil bär 6x60g Yoplait",4594,3176575714714
29,joghurt,"Yoghurt Petits Filous Bär 6x50g Yoplait",4595,33297700105029
30,joughurt,"Yoghurt Petits Filous Bär 6x50g Yoplait",4595,33297700105029
31,yoghourt,"Yoghurt Petits Filous Bär 6x50g Yoplait",4595,33297700105029
32,youghurt,"Yoghurt Petits Filous Bär 6x50g Yoplait",4595,33297700105029
33,yohurt,"Yoghurt Petits Filous Bär 6x50g Yoplait",4595,33297700105029
34,yoghurt,"Yoghurt Petits Filous Bär 6x50g Yoplait",4595,33297700105029
34,yoghurt,"Perle de lait Citron 4x125g Yoplait",4599,3329770014749
155,Kattmat,"Torrfoder Katt Junior 400g Friskies",4635,3222270153027
155,Kattmat,"Ungsstekt Havsfisk 85g Gourmet Gold",4637,3222270183130
129,Hundmat,"Hundfoder Lamm/Ris 15kg Friskies",4641,3222270493789
130,"hund torrfoder","Hundfoder Lamm/Ris 15kg Friskies",4641,3222270493789
155,Kattmat,"Double Pleasure 8x85g Gourmet Gold",4642,3222270494038
155,Kattmat,"Roasted 12x100g Pussi",4643,3222270525855
155,Kattmat,"Roasted bit i sås 12x100g Pussi",4644,3222270525893
155,Kattmat,"Våtfoder Oxkött/Kyckling/Kanin/Lax 8x85g Gourmet Perle",4650,3222270552745
325,The,"Svart te Yellow Label 50-p Lipton",4665,3228881004611
325,The,"Svart te Yellow Label 100-p Lipton",4666,3228881005373
32427,Tepåsar,"Svart te Yellow Label 100-p Lipton",4666,3228881005373
325,The,"Te Russian Earl Grey 150g Lipton",4667,3228881010483
325,The,"Te Sun Tea Collection 51g Lipton",4668,3228881026163
325,The,"Te Indian spice 20-p Lipton",4669,3228881057426
325,The,"Te Persian earl grey 20x1,8g Lipton",4671,3228881070784
125,"Grönt te","Grönt te Citrus 20-p Lipton",4672,3228881074904
326,"Grönt the","Grönt te Citrus 20-p Lipton",4672,3228881074904
125,"Grönt te","Te Tchae orient 20-p Lipton",4673,3228881075086
326,"Grönt the","Te Tchae orient 20-p Lipton",4673,3228881075086
325,The,"Svart te Raspberry 20-p Lipton",4675,3228881076564
325,The,"Svart te Strawberry 20-p Lipton",4676,3228881076649
325,The,"Svart te Vanilla 20-p Lipton",4677,3228881076984
100606,vaniljte,"Svart te Vanilla 20-p Lipton",4677,3228881076984
100609,"te vanilj","Svart te Vanilla 20-p Lipton",4677,3228881076984
325,The,"Svart te Blackcurrant 20-p  Lipton",4683,3228881078476
4349,te,"Svart te Blackcurrant 20-p  Lipton",4683,3228881078476
4350,svartvinbär,"Svart te Blackcurrant 20-p  Lipton",4683,3228881078476
325,The,"Rooibos African Rooibos 20-p Lipton",4684,3228881085634
29,joghurt,"Safari Dryoghurt Jord 4x180g Yoplait",4758,3329775736011
30,joughurt,"Safari Dryoghurt Jord 4x180g Yoplait",4758,3329775736011
31,yoghourt,"Safari Dryoghurt Jord 4x180g Yoplait",4758,3329775736011
32,youghurt,"Safari Dryoghurt Jord 4x180g Yoplait",4758,3329775736011
33,yohurt,"Safari Dryoghurt Jord 4x180g Yoplait",4758,3329775736011
34,yoghurt,"Safari Dryoghurt Jord 4x180g Yoplait",4758,3329775736011
77,flingor,"Flingor Fitness Original 375g Nestlé",4781,3387390339499
20903,nystart,"Flingor Fitness Original 375g Nestlé",4781,3387390339499
98971,fittnes,"Flingor Fitness Original 375g Nestlé",4781,3387390339499
12267,frukost,"Flingor Fitness Original 375g Nestlé",4781,3387390339499
7533,Fullkorn,"Flingor Fitness Original 375g Nestlé",4781,3387390339499
98962,frukostflingor,"Flingor Fitness Original 375g Nestlé",4781,3387390339499
99022,"fitness flingor","Flingor Fitness Original 375g Nestlé",4781,3387390339499
99004,"Nestlé frukostflingor","Flingor Fitness Original 375g Nestlé",4781,3387390339499
14727,brunch,"Apelsinmarmelad 284g St.Dalfour",4782,3388600000017
14727,brunch,"Marmelad Jordgubbs 284g St.Dalfour",4783,3388600000062
14727,brunch,"Marmelad Björnbär 284g St.Dalfour",4786,3388600000215
14727,brunch,"Marmelad Fyra Frukter 284g St.Dalfour",4787,3388600000260
14727,brunch,"Marmelad Aprikos 284g St.Dalfour",4789,3388600000369
3193,pizzakit,"Pizzakit 600g Pop! Bakery",4804,3392590601536
15811,färdigrätter,"Pizzakit 600g Pop! Bakery",4804,3392590601536
21359,sportlov,"Pizzakit 600g Pop! Bakery",4804,3392590601536
15728,fotbollsVM,"Pizzakit 600g Pop! Bakery",4804,3392590601536
3194,"pizza kit","Pizzakit 600g Pop! Bakery",4804,3392590601536
324,Hägen,"Vanilla 460ml Häagen-Dazs",4808,3415581101928
13637,Farsdag,"Vanilla 460ml Häagen-Dazs",4808,3415581101928
18825,Häägen,"Vanilla 460ml Häagen-Dazs",4808,3415581101928
18246,haagen,"Vanilla 460ml Häagen-Dazs",4808,3415581101928
18826,"Häägen das","Vanilla 460ml Häagen-Dazs",4808,3415581101928
14347,nyaret,"Vanilla 460ml Häagen-Dazs",4808,3415581101928
324,Hägen,"Strawberries & Cream 460ml Häagen-Dazs",4809,3415581105926
18825,Häägen,"Strawberries & Cream 460ml Häagen-Dazs",4809,3415581105926
18246,haagen,"Strawberries & Cream 460ml Häagen-Dazs",4809,3415581105926
18826,"Häägen das","Strawberries & Cream 460ml Häagen-Dazs",4809,3415581105926
324,Hägen,"Glass Chocco chip 500ml Häagen Dazs",4810,3415581109122
324,Hägen,"Macadamia Nut Brittle 460ml Häagen-Dazs",4811,3415581122022
18825,Häägen,"Macadamia Nut Brittle 460ml Häagen-Dazs",4811,3415581122022
18246,haagen,"Macadamia Nut Brittle 460ml Häagen-Dazs",4811,3415581122022
18826,"Häägen das","Macadamia Nut Brittle 460ml Häagen-Dazs",4811,3415581122022
324,Hägen,"Pralines Cream 460ml Häagen-Dazs",4815,3415581153026
324,Hägen,"Strawberry Cheesecake 460ml Häagen-Dazs",4818,3415581176025
12252,jordgubbsglass,"Strawberry Cheesecake 460ml Häagen-Dazs",4818,3415581176025
18825,Häägen,"Strawberry Cheesecake 460ml Häagen-Dazs",4818,3415581176025
18246,haagen,"Strawberry Cheesecake 460ml Häagen-Dazs",4818,3415581176025
18826,"Häägen das","Strawberry Cheesecake 460ml Häagen-Dazs",4818,3415581176025
129,Hundmat,"Oxkött & Lever 300g Euro Shopper",4837,3428460009048
129,Hundmat,"Paté Kyckling & Vilt 300g Euro Shopper",4838,3428460009055
14727,brunch,"Marmelad Apelsin&Ingefära 284g St.Dalfour",4853,3492390000352
7007,fikonmarmelad,"Marmelad Fikon 284g St.Dalfour",4856,3492390003698
4331,babyschampoo,"Babyschampo Gold 200ml Natusan Baby",4879,3574660072013
4332,babyschampo,"Babyschampo Gold 200ml Natusan Baby",4879,3574660072013
4333,babyshampoo,"Babyschampo Gold 200ml Natusan Baby",4879,3574660072013
4334,babyshampo,"Babyschampo Gold 200ml Natusan Baby",4879,3574660072013
4335,babychampo,"Babyschampo Gold 200ml Natusan Baby",4879,3574660072013
359,"baby schampoo","Babyschampo Gold 200ml Natusan Baby",4879,3574660072013
4336,"baby shampoo","Babyschampo Gold 200ml Natusan Baby",4879,3574660072013
4337,"baby champoo","Babyschampo Gold 200ml Natusan Baby",4879,3574660072013
7330,schampo,"Babyschampo Gold 200ml Natusan Baby",4879,3574660072013
63142,Schampoo,"Babyschampo Gold 200ml Natusan Baby",4879,3574660072013
3833,shampo,"Babyschampo Gold 200ml Natusan Baby",4879,3574660072013
3832,shampoo,"Babyschampo Gold 200ml Natusan Baby",4879,3574660072013
242,tamponger,"Tampong mini Silk Touch16-p o.b.",4881,3574660101812
4504,ob,"Tampong mini Silk Touch16-p o.b.",4881,3574660101812
242,tamponger,"Tampong normal Curved Grooves 16-p o.b.",4882,3574660101836
242,tamponger,"Tampong super Curved Grooves 16-p o.b.",4884,3574660101874
242,tamponger,"Tampong super plus 16-p OB Fleur",4886,3574660101942
242,tamponger,"Tampong duopack 16-p o.b.",4887,3574660102482
2737,våtservett,"Tvättservett Aloe Vera 64-p Natusan",4889,3574660123654
69,barn,"Softwash Regular 400ml Natusan Baby",4891,3574660125948
356,baby,"Softwash Regular 400ml Natusan Baby",4891,3574660125948
357,tvättservett,"Softwash Regular 400ml Natusan Baby",4891,3574660125948
242,tamponger,"Tampong Normal Silk Touch 16-p o.b.",4897,3574660144369
4504,ob,"Tampong Normal Silk Touch 16-p o.b.",4897,3574660144369
358,"barn schampoo","Bed time bath 300 ml Natusan Baby",4901,3574660156768
359,"baby schampoo","Bed time bath 300 ml Natusan Baby",4901,3574660156768
358,"barn schampoo","Creamwash regular 250ml Natusan",4903,3574660173987
359,"baby schampoo","Creamwash regular 250ml Natusan",4903,3574660173987
69,barn,"Softwash extracare 250ml Natusan Baby",4908,3574660219982
356,baby,"Softwash extracare 250ml Natusan Baby",4908,3574660219982
69,barn,"Shamp&Balsam Äpple 300ml Natusan Kids",4910,3574660225433
225,"schampoo dusch","Shampo&Dusch Tropisk 300ml Natusan Kids",4911,3574660225457
139,"hår schampoo","Schampo & Balsam Jordgubb 200ml Natusan Kids",4912,3574661111650
7330,schampo,"Schampo & Balsam Jordgubb 200ml Natusan Kids",4912,3574661111650
63142,Schampoo,"Schampo & Balsam Jordgubb 200ml Natusan Kids",4912,3574661111650
3833,shampo,"Schampo & Balsam Jordgubb 200ml Natusan Kids",4912,3574661111650
3832,shampoo,"Schampo & Balsam Jordgubb 200ml Natusan Kids",4912,3574661111650
242,tamponger,"Tampong Normal Silk Touch 16-p o.b.",4913,3574660245615
242,tamponger,"Tampong Super Silk Touch 16-p o.b.",4914,3574660245646
358,"barn schampoo","Shampoo relaxing 200ml Natusan Baby",4915,3574660263763
359,"baby schampoo","Shampoo relaxing 200ml Natusan Baby",4915,3574660263763
4331,babyschampoo,"Shampoo relaxing 200ml Natusan Baby",4915,3574660263763
4332,babyschampo,"Shampoo relaxing 200ml Natusan Baby",4915,3574660263763
4333,babyshampoo,"Shampoo relaxing 200ml Natusan Baby",4915,3574660263763
4334,babyshampo,"Shampoo relaxing 200ml Natusan Baby",4915,3574660263763
4335,babychampo,"Shampoo relaxing 200ml Natusan Baby",4915,3574660263763
4336,"baby shampoo","Shampoo relaxing 200ml Natusan Baby",4915,3574660263763
4337,"baby champoo","Shampoo relaxing 200ml Natusan Baby",4915,3574660263763
4338,"baby shampo","Shampoo relaxing 200ml Natusan Baby",4915,3574660263763
4339,"baby schampo","Shampoo relaxing 200ml Natusan Baby",4915,3574660263763
360,"barn olja","Baby Bedtime Oil 200ml Natusan Baby",4916,3574660268423
361,"baby olja","Baby Bedtime Oil 200ml Natusan Baby",4916,3574660268423
242,tamponger,"Tampong Normal Silk Touch 32-p o.b.",4917,3574660277067
4504,ob,"Tampong Normal Silk Touch 32-p o.b.",4917,3574660277067
242,tamponger,"Tampong Super Silk Touch 32-p o.b.",4918,3574660277098
360,"barn olja","Softwash oilgel 250ml Natusan Baby",4919,3574660277630
361,"baby olja","Softwash oilgel 250ml Natusan Baby",4919,3574660277630
249,tvål,"Bedtime wash 250 ml Natusan",4921,3574660327182
69,barn,"Tvättservetter utan parfym box 64-p Natusan Baby",4922,3574660341089
356,baby,"Tvättservetter utan parfym box 64-p Natusan Baby",4922,3574660341089
69,barn,"Våtservetter First Touch Extra Sensitive 56-p Natusan Baby",4923,3574661265209
356,baby,"Våtservetter First Touch Extra Sensitive 56-p Natusan Baby",4923,3574661265209
2737,våtservett,"Våtservetter First Touch Extra Sensitive 56-p Natusan Baby",4923,3574661265209
2738,Parfymfri,"Våtservetter First Touch Extra Sensitive 56-p Natusan Baby",4923,3574661265209
50,Blöja,"Badblöjor 12-18kg 11-p Huggies",4930,5029053538426
51,Blöjor,"Badblöjor 12-18kg 11-p Huggies",4930,5029053538426
34775,badblöja,"Badblöjor 12-18kg 11-p Huggies",4930,5029053538426
35836,simblöja,"Badblöjor 12-18kg 11-p Huggies",4930,5029053538426
50,Blöja,"Simblöjor 16kg+ 10st Huggies",4931,36000183450
51,Blöjor,"Simblöjor 16kg+ 10st Huggies",4931,36000183450
249,tvål,"Pure zone wash 150ml Dermo Expert",4932,3600520063027
139,"hår schampoo","Anti-dandruff Nor 250ml El Vital",4959,3600520236742
139,"hår schampoo","Shamp Vol Non-Stop 250ml El Vital",4961,3600520277035
217,"rak lödder","Shaving Gel 200ml Men L´Oréal",4972,3600520303758
218,"rak gel","Shaving Gel 200ml Men L´Oréal",4972,3600520303758
139,"hår schampoo","Anti-dandruff 2in 250ml El Vital",4989,3600520412559
138,"hår kur","Inpackning Color 300ml El Vital",4992,3600521708569
138,"hår kur","Inpackning nutri 200 ml El Vital",4993,3600520435671
137,"Hår balsam","Balsam Nutri-Gloss 200ml Elvital",5004,3600520751726
139,"hår schampoo","Schampo Nutri-Gloss 250ml Elvital",5005,3600520752778
7330,schampo,"Schampo Nutri-Gloss 250ml Elvital",5005,3600520752778
63142,Schampoo,"Schampo Nutri-Gloss 250ml Elvital",5005,3600520752778
3833,shampo,"Schampo Nutri-Gloss 250ml Elvital",5005,3600520752778
3832,shampoo,"Schampo Nutri-Gloss 250ml Elvital",5005,3600520752778
138,"hår kur","Inpack nutri gloss 200ml Elvital",5006,3600520754154
140,"hår spray","Hårspray fix & shine 250ml Studio Line",5019,3600520952581
140,"hår spray","Hårspray mega fix&s 250ml Studio Line",5020,3600520952635
140,"hår spray","Spray volum max 250ml Studio Line",5021,3600520952734
136,"Hår mousse","Mousse style & shine 200ml Studio Line L´Oréal",5022,3600522466697
136,"Hår mousse","Mousse volum max 200ml Studio Line",5023,3600520953298
140,"hår spray","Go create pump spray 150ml Studio Line",5031,3600520956299
137,"Hår balsam","Balsam long & strong 250ml Fructis",5101,3600540209115
138,"hår kur","Inpack oliv & citron 300 ml Respons",5103,3600540217608
138,"hår kur","Nutri Repair inpackning 300ml Fructis",5125,3600540476197
139,"hår schampoo","Schampo Nutri Repair 250ml Fructis",5126,3600542020657
7330,schampo,"Schampo Nutri Repair 250ml Fructis",5126,3600542020657
63142,Schampoo,"Schampo Nutri Repair 250ml Fructis",5126,3600542020657
3833,shampo,"Schampo Nutri Repair 250ml Fructis",5126,3600542020657
3832,shampoo,"Schampo Nutri Repair 250ml Fructis",5126,3600542020657
137,"Hår balsam","Balsam Nutri Repair 200ml Fructis",5127,3600542021050
140,"hår spray","Hårspray volume bo 250ml Fructis",5135,3600540565877
29373,förening,"Orange Fruktdryck 10x200ml Capri-Sun",5231,4000177158227
4625,hamburgerost,"Singles Cheddar 200g Sottilette",5248,7622210697134
3790,"Skivad ost","Singles Cheddar 200g Sottilette",5248,7622210697134
15197,ostskivor,"Singles Cheddar 200g Sottilette",5248,7622210697134
15728,fotbollsVM,"Singles Cheddar 200g Sottilette",5248,7622210697134
27000,hamburgerinspiration,"Singles Cheddar 200g Sottilette",5248,7622210697134
92605,"Skivad Cheddarost","Singles Cheddar 200g Sottilette",5248,7622210697134
15197,ostskivor,"Singles Emmental 200g Kraft",5249,4000339039128
4625,hamburgerost,"Singles Emmental 200g Kraft",5249,4000339039128
3790,"Skivad ost","Singles Emmental 200g Kraft",5249,4000339039128
100,Duschtvål,"Bar Soap Cream Oil Dove",5265,4000388170704
99,Duschlotion,"Shower indulging cream 250ml Dove",5268,4000388175303
100,Duschtvål,"Silk bath softenin 500ml Dove",5272,4000388426702
100,Duschtvål,"Shower silk glow 250ml Dove",5273,4000388314306
155,Kattmat,"Allsorts 120g Purina",5303,4000487223882
155,Kattmat,"Funtastix 150g Purina",5305,4000487226142
128,hundgodis,"Tartar Control 150g Friskies",5306,4000487228863
128,hundgodis,"Gental Dental 150g Purina",5307,4000487228948
128,hundgodis,"Dental Fresh 150g Friskies",5308,4000487240681
90,kex,"Schoko kexs 125 g Griesson",5335,4001518742303
159,"godis kola","Kola frukt Maoam 5-p Haribo",5340,4001686505021
76,godis,"Partymix 250g Haribo",5344,4001686711347
13369,barnkalas,"Partymix 250g Haribo",5344,4001686711347
13224,halloween,"Partymix 250g Haribo",5344,4001686711347
65863,barnkalas_fiskdamm,"Partymix 250g Haribo",5344,4001686711347
13650,grabbkväll,"Prosciutto Pizza Fryst 330g Dr.Oetker",5347,4001724819202
238,såser,"Tikka Masala 450g Uncle Bens",5389,4002359002489
239,"sötsur sås","Sweet&Sour Original 450g Uncle Bens",5390,4002359002304
13634,asiatiskt,"Thai Coconut Currysås 450g Uncle Bens",5391,4002359002410
239,"sötsur sås","Sweet & Sour Original 675g Uncle Bens",5397,4002359002618
4672,"cilit bang","Universalrengöring 750ml Cillit Bang",5403,5701092110749
5778,cilit,"Universalrengöring 750ml Cillit Bang",5403,5701092110749
5779,bang,"Universalrengöring 750ml Cillit Bang",5403,5701092110749
4775,crustader,"Stora Krustader 6-p Rahms",5431,40029180307
7655,crustad,"Stora Krustader 6-p Rahms",5431,40029180307
4775,crustader,"Mini Krustader 24-p Rahms",5432,40029180505
7655,crustad,"Mini Krustader 24-p Rahms",5432,40029180505
14347,nyaret,"Mini Krustader 24-p Rahms",5432,40029180505
188,"Moders mjölks ersättning","NAN 1 Drickfärdig 200ml Nestle",5469,4005500001096
69,barn,"Sinlac Special Grö 550g Nestle",5470,4005500018315
70,barnmat,"Sinlac Special Grö 550g Nestle",5470,4005500018315
